Password,Has Lowercase,Has Uppercase,Has Special Character,Length,Strength
"R=,z}!o<",TRUE,TRUE,TRUE,8,Strong
Nqnhpt,TRUE,TRUE,FALSE,6,Medium
"+WPn,)~.<",TRUE,TRUE,TRUE,9,Strong
~m?BEX>Ha-fb+y,TRUE,TRUE,TRUE,14,Strong
\\rM1#~g9j7'Mkig,TRUE,TRUE,TRUE,16,Strong
%*2}n;C,TRUE,TRUE,TRUE,7,Medium
\7J;jtlL-1~%,TRUE,TRUE,TRUE,12,Strong
eKw,TRUE,TRUE,FALSE,3,Weak
FM%[,FALSE,TRUE,TRUE,4,Weak
t]?YSsqD;r5u?l,TRUE,TRUE,TRUE,14,Strong
7vP0Hc,TRUE,TRUE,FALSE,6,Medium
(`FJaV\"qZA"#i9,TRUE,TRUE,TRUE,15,Strong
z@WING(],TRUE,TRUE,TRUE,8,Strong
0^&,FALSE,FALSE,TRUE,3,Weak
|tNqh26\^'k,TRUE,TRUE,TRUE,11,Strong
kN=pA,TRUE,TRUE,TRUE,5,Weak
Hc=./)`,TRUE,TRUE,TRUE,7,Medium
Jy+4X*L7PvDMG<,TRUE,TRUE,TRUE,14,Strong
P5c'NgKr@,TRUE,TRUE,TRUE,9,Strong
"c<,>;fs",TRUE,FALSE,TRUE,7,Medium
i[[6X.`|,TRUE,TRUE,TRUE,8,Strong
w{v,TRUE,FALSE,TRUE,3,Weak
Yv^yNy@myE=[,TRUE,TRUE,TRUE,12,Strong
UX?w%<],TRUE,TRUE,TRUE,7,Medium
|`{?`b&CA<MnNF!,TRUE,TRUE,TRUE,15,Strong
`q+mOz!dn!P,TRUE,TRUE,TRUE,11,Strong
0Dw$,TRUE,TRUE,TRUE,4,Weak
LzR`qv_GL{d,TRUE,TRUE,TRUE,11,Strong
fBV4Vj|q,TRUE,TRUE,TRUE,8,Strong
OP5MB??,FALSE,TRUE,TRUE,7,Medium
28A^2hY:,TRUE,TRUE,TRUE,8,Strong
Na'J.Nz1K]Qu,TRUE,TRUE,TRUE,12,Strong
jMB),TRUE,TRUE,TRUE,4,Weak
7hXJ0sW%,TRUE,TRUE,TRUE,8,Strong
d5t'Qsft,TRUE,TRUE,TRUE,8,Strong
\HIQ1cd^bB_o,TRUE,TRUE,TRUE,12,Strong
vxld5v*,TRUE,FALSE,TRUE,7,Medium
CvTX(w+d_9VM6M,TRUE,TRUE,TRUE,14,Strong
%iJj]TG3DYVlrd-x,TRUE,TRUE,TRUE,16,Strong
U9t>!62B]aN0-bjr,TRUE,TRUE,TRUE,16,Strong
b}c,TRUE,FALSE,TRUE,3,Weak
Xbk\*wZml<,TRUE,TRUE,TRUE,10,Strong
mS/Mk),TRUE,TRUE,TRUE,6,Medium
`swA{)ZQF$s,TRUE,TRUE,TRUE,11,Strong
~}0F>Y-tZ%c~,TRUE,TRUE,TRUE,12,Strong
"""9uj4H]>JJmt1{",TRUE,TRUE,TRUE,14,Strong
QRap/:d3^|OvK?P,TRUE,TRUE,TRUE,15,Strong
88>,FALSE,FALSE,TRUE,3,Weak
'@3Q^IVO@,FALSE,TRUE,TRUE,9,Medium
"U,]10/rI+oVR",TRUE,TRUE,TRUE,12,Strong
mi$lia,TRUE,FALSE,TRUE,6,Medium
KQgPazLZn~\,TRUE,TRUE,TRUE,11,Strong
*urU~?,TRUE,TRUE,TRUE,6,Medium
Xt#t{|Rm:T@,TRUE,TRUE,TRUE,11,Strong
~7b$g3;B}KL<[,TRUE,TRUE,TRUE,13,Strong
%or*=_u^'^dUxMz,TRUE,TRUE,TRUE,15,Strong
`}|$QU">g,TRUE,TRUE,TRUE,9,Strong
~[te,TRUE,FALSE,TRUE,4,Weak
UTuxX['>dc),TRUE,TRUE,TRUE,11,Strong
!&Q#~Y||<ZV,FALSE,TRUE,TRUE,11,Medium
!e8w@,TRUE,FALSE,TRUE,5,Weak
TUvQ\=5PphIN,TRUE,TRUE,TRUE,12,Strong
8cNd}vL,TRUE,TRUE,TRUE,7,Medium
Qa)N,TRUE,TRUE,TRUE,4,Weak
]6_O\C}Urg\,TRUE,TRUE,TRUE,11,Strong
g_|?KLp.J,TRUE,TRUE,TRUE,9,Strong
i.`Xv)wh#9{TMBw,TRUE,TRUE,TRUE,15,Strong
39IrEa,TRUE,TRUE,FALSE,6,Medium
7%0>-VlNV6,TRUE,TRUE,TRUE,10,Strong
\)nc'DQoPEU,TRUE,TRUE,TRUE,11,Strong
KK}:X(k)G2yLx5,TRUE,TRUE,TRUE,14,Strong
"-uEHU(M,fQ~w+s",TRUE,TRUE,TRUE,14,Strong
pt+\!B"MfSIL@,TRUE,TRUE,TRUE,13,Strong
nQgdC^p'QwSON+,TRUE,TRUE,TRUE,14,Strong
3nW\rR,TRUE,TRUE,TRUE,6,Medium
"s-F$R,pACu",TRUE,TRUE,TRUE,10,Strong
/5dEvM^V;sN\,TRUE,TRUE,TRUE,12,Strong
-_k@CI,TRUE,TRUE,TRUE,6,Medium
"9}Mj,uy7^z(4UDZX",TRUE,TRUE,TRUE,16,Strong
DoiK/,TRUE,TRUE,TRUE,5,Weak
-V{P,FALSE,TRUE,TRUE,4,Weak
H]($I,FALSE,TRUE,TRUE,5,Weak
0PG,FALSE,TRUE,FALSE,3,Weak
NDQ7q,TRUE,TRUE,FALSE,5,Weak
&C*x$F|d'{M:,TRUE,TRUE,TRUE,12,Strong
GX<f&I,TRUE,TRUE,TRUE,6,Medium
K-2WMHunE?S,TRUE,TRUE,TRUE,11,Strong
d&qRZ[qx&Op,TRUE,TRUE,TRUE,11,Strong
nIwu)t"ctz;yE-C,TRUE,TRUE,TRUE,15,Strong
*lzNVh\F3.7),TRUE,TRUE,TRUE,12,Strong
/-&E,FALSE,TRUE,TRUE,4,Weak
FN?i~X9"zrhz})ko,TRUE,TRUE,TRUE,16,Strong
Rv0#O,TRUE,TRUE,TRUE,5,Weak
D;_TH2t,TRUE,TRUE,TRUE,7,Medium
PG+IeM>TY:gO*,TRUE,TRUE,TRUE,13,Strong
qu~3m2*%,TRUE,FALSE,TRUE,8,Medium
rNX?1L%>GE5}v6"L,TRUE,TRUE,TRUE,16,Strong
|7892>{,FALSE,FALSE,TRUE,7,Medium
C%JubF%,TRUE,TRUE,TRUE,7,Medium
oeJ5,TRUE,TRUE,FALSE,4,Weak
"h^6,:{]WH>47Gz/~",TRUE,TRUE,TRUE,16,Strong
:TD9,FALSE,TRUE,TRUE,4,Weak
F~bHq;y_%a{,TRUE,TRUE,TRUE,11,Strong
r3/"w+rnCa<}y,TRUE,TRUE,TRUE,13,Strong
I;'b,TRUE,TRUE,TRUE,4,Weak
\<\14j5h1ps<Ki,TRUE,TRUE,TRUE,14,Strong
:T{p>NNowj4cP,TRUE,TRUE,TRUE,13,Strong
_SLfax0\t",TRUE,TRUE,TRUE,10,Strong
PyHw4\,TRUE,TRUE,TRUE,6,Medium
(ro5h,TRUE,FALSE,TRUE,5,Weak
p8B/\)UK,TRUE,TRUE,TRUE,8,Strong
zdcH<,TRUE,TRUE,TRUE,5,Weak
a]w;\Jxa5PI,TRUE,TRUE,TRUE,11,Strong
""",Kny@",TRUE,TRUE,TRUE,6,Medium
KTnBdzxG[,TRUE,TRUE,TRUE,9,Strong
vW-xo,TRUE,TRUE,TRUE,5,Weak
"wHe;=%*%S2,$A`",TRUE,TRUE,TRUE,14,Strong
iqRnDSWJ(,TRUE,TRUE,TRUE,9,Strong
X0M%q-JR>mIm,TRUE,TRUE,TRUE,12,Strong
/jY}oVEO,TRUE,TRUE,TRUE,8,Strong
~F7r2!J,TRUE,TRUE,TRUE,7,Medium
WR;Vce,TRUE,TRUE,TRUE,6,Medium
rG/G}"%_3C,TRUE,TRUE,TRUE,10,Strong
gkurht,TRUE,FALSE,FALSE,6,Medium
]3+8#nR&Rw,TRUE,TRUE,TRUE,10,Strong
fU<'6V,TRUE,TRUE,TRUE,6,Medium
V43VOazp.6rK~H",TRUE,TRUE,TRUE,15,Strong
_yL*[mP,TRUE,TRUE,TRUE,7,Medium
18E:w6,TRUE,TRUE,TRUE,6,Medium
r8<5}d10&#,TRUE,FALSE,TRUE,10,Medium
"tpRJyl%J(,ZQ",TRUE,TRUE,TRUE,12,Strong
7eSOez!,TRUE,TRUE,TRUE,7,Medium
yB?<fDd=Mzbor9,TRUE,TRUE,TRUE,14,Strong
"*|IhuNT,b4&`)6",TRUE,TRUE,TRUE,14,Strong
",]VSD",FALSE,TRUE,TRUE,5,Weak
6b!=M\F;KR?cK,TRUE,TRUE,TRUE,13,Strong
m*b\}_b*~|OaI((,TRUE,TRUE,TRUE,15,Strong
iMzJO-H/^|m<&,TRUE,TRUE,TRUE,13,Strong
g;f).-QSVr\S"\,TRUE,TRUE,TRUE,14,Strong
<~^N8c~etz?>Ch,TRUE,TRUE,TRUE,14,Strong
/|k`*56EU39*Y,TRUE,TRUE,TRUE,13,Strong
"+^,wIlVOA",TRUE,TRUE,TRUE,9,Strong
&6MKEO|38&:#,FALSE,TRUE,TRUE,12,Medium
Ua0sG,TRUE,TRUE,FALSE,5,Weak
!+@<s+>Bn[h>=w,TRUE,TRUE,TRUE,14,Strong
VY;P:|,FALSE,TRUE,TRUE,6,Medium
o>m,TRUE,FALSE,TRUE,3,Weak
x{hT,TRUE,TRUE,TRUE,4,Weak
BiY],TRUE,TRUE,TRUE,4,Weak
HgXl,TRUE,TRUE,FALSE,4,Weak
",!u108ZuVQ;bN@Zj",TRUE,TRUE,TRUE,16,Strong
$Ok1L5(,TRUE,TRUE,TRUE,7,Medium
pkm'=QXYKcevu,TRUE,TRUE,TRUE,13,Strong
)bt,TRUE,FALSE,TRUE,3,Weak
G<@t=Tw)9cL,TRUE,TRUE,TRUE,11,Strong
gM:8-^l*3_ZW,TRUE,TRUE,TRUE,12,Strong
h%lm)zb?,TRUE,FALSE,TRUE,8,Medium
ginwC,TRUE,TRUE,FALSE,5,Weak
ynUy;B[[|`AP',TRUE,TRUE,TRUE,13,Strong
YL#>MPqro,TRUE,TRUE,TRUE,9,Strong
2QDEyml,TRUE,TRUE,FALSE,7,Medium
~aw=Mkq*,TRUE,TRUE,TRUE,8,Strong
]BCf3r%]V,TRUE,TRUE,TRUE,9,Strong
y~q1,TRUE,FALSE,TRUE,4,Weak
|1YEZz(,TRUE,TRUE,TRUE,7,Medium
jZZ:cM&&XT&*k~Wg,TRUE,TRUE,TRUE,16,Strong
nK4,TRUE,TRUE,FALSE,3,Weak
"""GfIO#-",TRUE,TRUE,TRUE,7,Medium
i5*aIw,TRUE,TRUE,TRUE,6,Medium
_G@R?Sl,TRUE,TRUE,TRUE,7,Medium
SbB]g\z~y^^*d,TRUE,TRUE,TRUE,13,Strong
^B|OV\>_9@OJ,FALSE,TRUE,TRUE,12,Medium
W\N=l|2\.X'u7t19,TRUE,TRUE,TRUE,16,Strong
zZr#<V[d/(NN),TRUE,TRUE,TRUE,13,Strong
8.ct4+2alUG,TRUE,TRUE,TRUE,11,Strong
m^}d>:2?_O*s4CW7,TRUE,TRUE,TRUE,16,Strong
cvZ=#L,TRUE,TRUE,TRUE,6,Medium
F(YP)xZA)$,TRUE,TRUE,TRUE,10,Strong
r(//:sq+,TRUE,FALSE,TRUE,8,Medium
J=*u5:lOU3BX8dzP,TRUE,TRUE,TRUE,16,Strong
?ec5:]S5D,TRUE,TRUE,TRUE,9,Strong
:CZ4,FALSE,TRUE,TRUE,4,Weak
E^/IB],FALSE,TRUE,TRUE,6,Medium
u3uNw,TRUE,TRUE,FALSE,5,Weak
@S+cjDN]#C,TRUE,TRUE,TRUE,10,Strong
"n%L@&,KO~+<?",TRUE,TRUE,TRUE,12,Strong
lOz%@~U>\KSR.p,TRUE,TRUE,TRUE,14,Strong
/~3-<5dj$AQ,TRUE,TRUE,TRUE,11,Strong
|v9&(+aqwEX2`)]f,TRUE,TRUE,TRUE,16,Strong
4X#29T5^L6G=(7'O,FALSE,TRUE,TRUE,16,Medium
t:),TRUE,FALSE,TRUE,3,Weak
?D'4I}`=V,FALSE,TRUE,TRUE,9,Medium
"""`yrNKE*as6lsCF",TRUE,TRUE,TRUE,15,Strong
)QH8K:L:mX?,TRUE,TRUE,TRUE,11,Strong
8!UE9,FALSE,TRUE,TRUE,5,Weak
L_GLv^%{l{0*g5,TRUE,TRUE,TRUE,14,Strong
4+9YW@^cjy,TRUE,TRUE,TRUE,10,Strong
KdA,TRUE,TRUE,FALSE,3,Weak
5$=Mn#,TRUE,TRUE,TRUE,6,Medium
"q),ozLy!8$EMTq'",TRUE,TRUE,TRUE,15,Strong
)pWic+Iu(,TRUE,TRUE,TRUE,9,Strong
ger,TRUE,FALSE,FALSE,3,Weak
`{8"Q=aRh,TRUE,TRUE,TRUE,9,Strong
>/[HKfJ,TRUE,TRUE,TRUE,7,Medium
kia3B/2qyv-,TRUE,TRUE,TRUE,11,Strong
oH[,TRUE,TRUE,TRUE,3,Weak
L&{M`F@jYvE\Y~,TRUE,TRUE,TRUE,14,Strong
#$Pi%o@jH6y>,TRUE,TRUE,TRUE,12,Strong
>ZfNb^,TRUE,TRUE,TRUE,6,Medium
SW3J"T:%e9M$,TRUE,TRUE,TRUE,12,Strong
2iN|,TRUE,TRUE,TRUE,4,Weak
]s`8,TRUE,FALSE,TRUE,4,Weak
z9J/L@#~;9.i,TRUE,TRUE,TRUE,12,Strong
sR&,TRUE,TRUE,TRUE,3,Weak
",D|d&@>euH51[",TRUE,TRUE,TRUE,13,Strong
{x`Wv~FA,TRUE,TRUE,TRUE,8,Strong
[9XGd0!p,TRUE,TRUE,TRUE,8,Strong
VT!,FALSE,TRUE,TRUE,3,Weak
>n=,TRUE,FALSE,TRUE,3,Weak
"|H,dj0H",TRUE,TRUE,TRUE,7,Medium
ef.5s&C)T,TRUE,TRUE,TRUE,9,Strong
fF9F6"wB#3n]d,TRUE,TRUE,TRUE,13,Strong
3#pQ^;e[KLjb41(,TRUE,TRUE,TRUE,15,Strong
`l*9#HCK%,TRUE,TRUE,TRUE,9,Strong
kRe5UFbR1t-nf~,TRUE,TRUE,TRUE,14,Strong
tkP]@,TRUE,TRUE,TRUE,5,Weak
Xb@Jo}Wy]'#4Pen,TRUE,TRUE,TRUE,15,Strong
"""Jl@&#h%S",TRUE,TRUE,TRUE,9,Strong
\+O4[,FALSE,TRUE,TRUE,5,Weak
I1m""h@$[e~,TRUE,TRUE,TRUE,11,Strong
S#jyz;6~u)He^4,TRUE,TRUE,TRUE,14,Strong
Wd.p3,TRUE,TRUE,TRUE,5,Weak
":w\x,8/@fl?}'.1",TRUE,FALSE,TRUE,15,Medium
%0g#|>,TRUE,FALSE,TRUE,6,Medium
&+gzFjEy84z,TRUE,TRUE,TRUE,11,Strong
BGgy{UVV,TRUE,TRUE,TRUE,8,Strong
HhTE+;32nUV(&l,TRUE,TRUE,TRUE,14,Strong
~xcApw&P,TRUE,TRUE,TRUE,8,Strong
>+pSuo;Ek,TRUE,TRUE,TRUE,9,Strong
uR05+T<)Hm,TRUE,TRUE,TRUE,10,Strong
"?Wv&""_`,LhGh",TRUE,TRUE,TRUE,12,Strong
/!\gd<,TRUE,FALSE,TRUE,6,Medium
fV"FWAw,TRUE,TRUE,TRUE,7,Medium
xd"/2=IjSw7G^Q2,TRUE,TRUE,TRUE,15,Strong
!x2pA6bO,TRUE,TRUE,TRUE,8,Strong
>$d*r-}}bho]|,TRUE,FALSE,TRUE,13,Medium
%?w5sxh8,TRUE,FALSE,TRUE,8,Medium
]URpqF<^K,TRUE,TRUE,TRUE,9,Strong
M.-!:4(MSwPx[{[,TRUE,TRUE,TRUE,15,Strong
Pz*,TRUE,TRUE,TRUE,3,Weak
o.!H9_:ADX'UN\&i,TRUE,TRUE,TRUE,16,Strong
)V`I&q&5,TRUE,TRUE,TRUE,8,Strong
"K5t1}&xNT[,",TRUE,TRUE,TRUE,11,Strong
OR)iiGpr,TRUE,TRUE,TRUE,8,Strong
>7b}E$uvN!>[r,TRUE,TRUE,TRUE,13,Strong
'~},FALSE,FALSE,TRUE,3,Weak
s^nce,TRUE,FALSE,TRUE,5,Weak
(siE)\JF$l,TRUE,TRUE,TRUE,10,Strong
A.R$,FALSE,TRUE,TRUE,4,Weak
D{gH}+c|}SO[O,TRUE,TRUE,TRUE,13,Strong
J5[d~p`S3hh5Z,TRUE,TRUE,TRUE,13,Strong
yn*Y[m,TRUE,TRUE,TRUE,6,Medium
y#!n2,TRUE,FALSE,TRUE,5,Weak
;:)qq0XXc{j,TRUE,TRUE,TRUE,11,Strong
5N.;,FALSE,TRUE,TRUE,4,Weak
X486wept\|O=H|P,TRUE,TRUE,TRUE,15,Strong
5)%@dJ|4,TRUE,TRUE,TRUE,8,Strong
9C/B0-~,FALSE,TRUE,TRUE,7,Medium
`G\l{c@V8O+K1B8.,TRUE,TRUE,TRUE,16,Strong
5e|,TRUE,FALSE,TRUE,3,Weak
JI_Ld},TRUE,TRUE,TRUE,6,Medium
yQ!w,TRUE,TRUE,TRUE,4,Weak
p"~*x#_',TRUE,FALSE,TRUE,8,Medium
-0!,FALSE,FALSE,TRUE,3,Weak
)c]+np{M|N24o`,TRUE,TRUE,TRUE,14,Strong
esH}!U,TRUE,TRUE,TRUE,6,Medium
SlMBNY},TRUE,TRUE,TRUE,7,Medium
MJ>r{_nIu,TRUE,TRUE,TRUE,9,Strong
"Nf""g5lu,E*zg#zy",TRUE,TRUE,TRUE,15,Strong
We?^N~;d]eXa|,TRUE,TRUE,TRUE,13,Strong
j[v=,TRUE,FALSE,TRUE,4,Weak
`*/>HGe$-lswC,TRUE,TRUE,TRUE,13,Strong
0T!U,FALSE,TRUE,TRUE,4,Weak
&O$w],TRUE,TRUE,TRUE,5,Weak
<;ocP,TRUE,TRUE,TRUE,5,Weak
"""iV.",TRUE,TRUE,TRUE,4,Weak
o)HjH_svh,TRUE,TRUE,TRUE,9,Strong
;8]{MTGYA|,FALSE,TRUE,TRUE,10,Medium
r=`BaR$7,TRUE,TRUE,TRUE,8,Strong
4GJ,FALSE,TRUE,FALSE,3,Weak
Wi}}$h,TRUE,TRUE,TRUE,6,Medium
8$g,TRUE,FALSE,TRUE,3,Weak
!#Jf,TRUE,TRUE,TRUE,4,Weak
F>;Rs%@,TRUE,TRUE,TRUE,7,Medium
"{<h?e(01#i,",TRUE,FALSE,TRUE,11,Medium
~Oy\~SIF,TRUE,TRUE,TRUE,8,Strong
n)tPn65YzyB9+F%,TRUE,TRUE,TRUE,15,Strong
ieixM!hBEIS5dn,TRUE,TRUE,TRUE,14,Strong
9yZa({_e,TRUE,TRUE,TRUE,8,Strong
|u/&9LISY,TRUE,TRUE,TRUE,9,Strong
XO~{a,TRUE,TRUE,TRUE,5,Weak
m"Sk%qu8x;91,TRUE,TRUE,TRUE,12,Strong
0%ya%K,TRUE,TRUE,TRUE,6,Medium
"L<OJAC,r",TRUE,TRUE,TRUE,8,Strong
2\BCrS'pVS.,TRUE,TRUE,TRUE,11,Strong
ldVri,TRUE,TRUE,FALSE,5,Weak
tCxp5>,TRUE,TRUE,TRUE,6,Medium
'ST6>,FALSE,TRUE,TRUE,5,Weak
c\]\bUyS=dz0TT@,TRUE,TRUE,TRUE,15,Strong
|Y6N,FALSE,TRUE,TRUE,4,Weak
i$&Zq(zuR,TRUE,TRUE,TRUE,9,Strong
0zv4i'RF*n,TRUE,TRUE,TRUE,10,Strong
SSNlIi0v*,TRUE,TRUE,TRUE,9,Strong
"JK,Tc}}`+yyP",TRUE,TRUE,TRUE,12,Strong
Zz7&@ov8}^(ZWk,TRUE,TRUE,TRUE,14,Strong
CD{P{%.RZ@,FALSE,TRUE,TRUE,10,Medium
Q`?Gz,TRUE,TRUE,TRUE,5,Weak
[n+tj>gHaF?{B>o,TRUE,TRUE,TRUE,15,Strong
b;JM(1Q",TRUE,TRUE,TRUE,8,Strong
r#R59mC&n=2\W,TRUE,TRUE,TRUE,13,Strong
"u,_F",TRUE,TRUE,TRUE,4,Weak
!|N-1>>,FALSE,TRUE,TRUE,7,Medium
(4#X(jI,TRUE,TRUE,TRUE,7,Medium
'q:+wD*:;yM>Ian,TRUE,TRUE,TRUE,15,Strong
9(9,FALSE,FALSE,TRUE,3,Weak
3DK,FALSE,TRUE,FALSE,3,Weak
q"fJ61|DI:`,TRUE,TRUE,TRUE,11,Strong
-2o_q0,TRUE,FALSE,TRUE,6,Medium
n<ms~krH,TRUE,TRUE,TRUE,8,Strong
~N]_}?+Vqp7i]7J,TRUE,TRUE,TRUE,15,Strong
<1^g6G,TRUE,TRUE,TRUE,6,Medium
xtcgk,TRUE,FALSE,FALSE,5,Weak
#NAME?,TRUE,TRUE,TRUE,6,Medium
jNgq8E1C)]aB?%d,TRUE,TRUE,TRUE,15,Strong
OP}UKF,FALSE,TRUE,TRUE,6,Medium
26%,FALSE,FALSE,TRUE,3,Weak
KnR`W%aSd}f?Ce,TRUE,TRUE,TRUE,14,Strong
v.eLB'$W)ag;cA],TRUE,TRUE,TRUE,15,Strong
n{UJ)+(O:k0/,TRUE,TRUE,TRUE,12,Strong
9(b.)GvsFX<w,TRUE,TRUE,TRUE,12,Strong
)gS$M&g=Nh&,TRUE,TRUE,TRUE,11,Strong
?yi/cCh#plGMdB,TRUE,TRUE,TRUE,14,Strong
$sr,TRUE,FALSE,TRUE,3,Weak
P%.ba[|W\+N2Q,TRUE,TRUE,TRUE,13,Strong
"=,!h)69Fuw",TRUE,TRUE,TRUE,10,Strong
xj>nYf>]jO}wQZ/,TRUE,TRUE,TRUE,15,Strong
^|@C/5X3_4!oK}8,TRUE,TRUE,TRUE,15,Strong
qVi8YGUQsLLm-iEQ,TRUE,TRUE,TRUE,16,Strong
U~.Erec].,TRUE,TRUE,TRUE,9,Strong
pmup@-,TRUE,FALSE,TRUE,6,Medium
"U([Xsc1.q,`(#",TRUE,TRUE,TRUE,13,Strong
!j+5:A*S^ccCEx,TRUE,TRUE,TRUE,14,Strong
3\5G9q#,TRUE,TRUE,TRUE,7,Medium
|dDK{jo[@TTL,TRUE,TRUE,TRUE,12,Strong
j**n2_1@T@OB,TRUE,TRUE,TRUE,12,Strong
uaMo`:D$Z]j]?@,TRUE,TRUE,TRUE,14,Strong
U'Fz,TRUE,TRUE,TRUE,4,Weak
}gbpd?t)uMS,TRUE,TRUE,TRUE,11,Strong
}]~PeAg.Y#,TRUE,TRUE,TRUE,10,Strong
/L/0m=,TRUE,TRUE,TRUE,6,Medium
l'*?#tit%d'eNO=$,TRUE,TRUE,TRUE,16,Strong
_JpLS,TRUE,TRUE,TRUE,5,Weak
$kbg`05jR4.>Hu,TRUE,TRUE,TRUE,14,Strong
E>n('x+Y^w,TRUE,TRUE,TRUE,10,Strong
9.6TNJ9XuOFNl,TRUE,TRUE,TRUE,13,Strong
@=4?:}!9>,FALSE,FALSE,TRUE,9,Medium
)T",FALSE,TRUE,TRUE,3,Weak
T+P$60b'A,TRUE,TRUE,TRUE,9,Strong
o`")`pdMe,TRUE,TRUE,TRUE,9,Strong
[EOcp4M,TRUE,TRUE,TRUE,7,Medium
dITE,TRUE,TRUE,FALSE,4,Weak
Nd(8{P,TRUE,TRUE,TRUE,6,Medium
6C~o+a~&a0+}>O,TRUE,TRUE,TRUE,14,Strong
^crpF;8qCWa^uH;h,TRUE,TRUE,TRUE,16,Strong
"p,6W/bHyp",TRUE,TRUE,TRUE,9,Strong
N&8)ItO6;?3V"G,TRUE,TRUE,TRUE,14,Strong
"-Q/2fy|7F^Oj[,/",TRUE,TRUE,TRUE,15,Strong
wO!,TRUE,TRUE,TRUE,3,Weak
rJ`yxsC20?8,TRUE,TRUE,TRUE,11,Strong
O$X|+Kqn@5{PR,TRUE,TRUE,TRUE,13,Strong
A"1eLb,TRUE,TRUE,TRUE,6,Medium
h6D,TRUE,TRUE,FALSE,3,Weak
"zc,mN",TRUE,TRUE,TRUE,5,Weak
<4Nl^m9aP.0?'Y5s,TRUE,TRUE,TRUE,16,Strong
wZ=g>w,TRUE,TRUE,TRUE,6,Medium
yX}jCUOP6E!/,TRUE,TRUE,TRUE,12,Strong
tM]zW}S:,TRUE,TRUE,TRUE,8,Strong
gVp!4q503,TRUE,TRUE,TRUE,9,Strong
FCQ,FALSE,TRUE,FALSE,3,Weak
?mH-MbE+s\>Xz!,TRUE,TRUE,TRUE,14,Strong
([<4y]^i.u?_-yi,TRUE,FALSE,TRUE,15,Medium
cH+6shp]i;W!',TRUE,TRUE,TRUE,13,Strong
}At3y,TRUE,TRUE,TRUE,5,Weak
ExH{%hMIm;=,TRUE,TRUE,TRUE,11,Strong
Sa1wKIMo=,TRUE,TRUE,TRUE,9,Strong
TlQYE),TRUE,TRUE,TRUE,6,Medium
"ZKG*yWuXae,",TRUE,TRUE,TRUE,11,Strong
R`hXm6mCD#N4e,TRUE,TRUE,TRUE,13,Strong
vH<Hs;I2,TRUE,TRUE,TRUE,8,Strong
47(nU)$a!`~R_HT>,TRUE,TRUE,TRUE,16,Strong
$gxrst7@k;6o)~_;,TRUE,FALSE,TRUE,16,Medium
KRm{|ru/*j9Xd,TRUE,TRUE,TRUE,13,Strong
Z"7Jm;3vT[qBX,TRUE,TRUE,TRUE,13,Strong
yvk0,TRUE,FALSE,FALSE,4,Weak
)FM_)s,TRUE,TRUE,TRUE,6,Medium
_ft;{%)L8,TRUE,TRUE,TRUE,9,Strong
<Zf=Zms-#7KA',TRUE,TRUE,TRUE,13,Strong
yiu|cpx},TRUE,FALSE,TRUE,8,Medium
srkrM,TRUE,TRUE,FALSE,5,Weak
.%-b!,TRUE,FALSE,TRUE,5,Weak
j+wPl\,TRUE,TRUE,TRUE,6,Medium
.=GdW<?m=&L!N?k(,TRUE,TRUE,TRUE,16,Strong
_kf,TRUE,FALSE,TRUE,3,Weak
O28kKR_2V,TRUE,TRUE,TRUE,9,Strong
[59D;{<"?!h90,TRUE,TRUE,TRUE,13,Strong
B"TijszA,TRUE,TRUE,TRUE,8,Strong
O)R+,FALSE,TRUE,TRUE,4,Weak
]*;X%Lxe,TRUE,TRUE,TRUE,8,Strong
|3qP:k2TD6w#3,TRUE,TRUE,TRUE,13,Strong
^)P&yzyMNu_=7!OS,TRUE,TRUE,TRUE,16,Strong
6IF8~;X,FALSE,TRUE,TRUE,7,Medium
a(k7sZL?y,TRUE,TRUE,TRUE,9,Strong
t{t\.s_{!K:iFa9,TRUE,TRUE,TRUE,15,Strong
Xs7jzaK,TRUE,TRUE,FALSE,7,Medium
FV>fu7T;t6k,TRUE,TRUE,TRUE,11,Strong
Qm2vB,TRUE,TRUE,FALSE,5,Weak
o8N])lj`+vH,TRUE,TRUE,TRUE,11,Strong
=ds+l|Z^f:,TRUE,TRUE,TRUE,10,Strong
RRx`%@l,TRUE,TRUE,TRUE,7,Medium
"1$jK6,.1nVV0C",TRUE,TRUE,TRUE,13,Strong
",l2m!v,=lYKTGKU",TRUE,TRUE,TRUE,15,Strong
{2wLE"+(2<D#Z,TRUE,TRUE,TRUE,13,Strong
5C"xM^_jv,TRUE,TRUE,TRUE,9,Strong
z}|R';)J#F^f&G,TRUE,TRUE,TRUE,14,Strong
~I}{U`y^kp&[H,TRUE,TRUE,TRUE,13,Strong
I95XHS,FALSE,TRUE,FALSE,6,Medium
|K)][L,FALSE,TRUE,TRUE,6,Medium
XZzsZcow=~H+^,TRUE,TRUE,TRUE,13,Strong
(<gXudk0?bkL,TRUE,TRUE,TRUE,12,Strong
&m1y|5Gt,TRUE,TRUE,TRUE,8,Strong
"6;UT@b16,:jlT",TRUE,TRUE,TRUE,13,Strong
tm;,TRUE,FALSE,TRUE,3,Weak
+x#<K,TRUE,TRUE,TRUE,5,Weak
0TYv64<Sc,TRUE,TRUE,TRUE,9,Strong
i\36BPa!N|L+P,TRUE,TRUE,TRUE,13,Strong
